Source,Target,weight,when_start,when_end 
law library journal,scientist,0.007412900480025426,2005,2010
law library journal,serials review,0.00606197001814329,2005,2010
law library journal,social science computer review,0.0027313663546439933,2005,2010
law library journal,telecommunications policy,0.0010311103146563522,2005,2010
learned publishing,library & information science research,0.028385101586690466,2005,2010
learned publishing,library and information science,0.03303191599175255,2005,2010
learned publishing,library quarterly,0.00258742821401288,2005,2010
learned publishing,library resources & technical services,0.002734139294110546,2005,2010
learned publishing,library trends,0.007764819265662775,2005,2010
learned publishing,malaysian journal of library & information science,0.020263059666846352,2005,2010
learned publishing,mis quarterly,0.0016460598714797229,2005,2010
learned publishing,online information review,0.014751934393549418,2005,2010
learned publishing,portal-libraries and the academy,0.011635679449482322,2005,2010
learned publishing,profesional de la informacion,0.013518220159602336,2005,2010
learned publishing,qualitative health research,0.001331271950827329,2005,2010
learned publishing,research evaluation,0.028986790363706463,2005,2010
learned publishing,revista espanola de documentacion cientifica,0.018183351671314595,2005,2010
learned publishing,scientometrics,0.056512372577222705,2005,2010
learned publishing,serials review,0.03381019545202201,2005,2010
learned publishing,social science computer review,0.0025389994238725327,2005,2010
learned publishing,telecommunications policy,0.0009584904238167396,2005,2010
learned publishing,transinformacao,0.014078050381332233,2005,2010
learned publishing,zeitschrift fur bibliothekswesen und bibliographie,0.008324666317641165,2005,2010
library & information science research,library and information science,0.04701465945016449,2005,2010
library & information science research,library quarterly,0.06649342364363127,2005,2010
library & information science research,library resources & technical services,0.014052740199661939,2005,2010
library & information science research,library trends,0.061398586876193116,2005,2010
library & information science research,malaysian journal of library & information science,0.012589158369701996,2005,2010
library & information science research,mis quarterly,0.01974071114295948,2005,2010
library & information science research,mis quarterly executive,0.0029280191811651207,2005,2010
library & information science research,online information review,0.04140991599870954,2005,2010
library & information science research,portal-libraries and the academy,0.036802622242700485,2005,2010
library & information science research,profesional de la informacion,0.018706157559451014,2005,2010
library & information science research,qualitative health research,0.052984580295451486,2005,2010
library & information science research,research evaluation,0.015106799849415946,2005,2010
library & information science research,restaurator-international journal for the preservation of library and archival material,0.0009395865657572857,2005,2010
library & information science research,revista espanola de documentacion cientifica,0.006162035231845261,2005,2010
library & information science research,scientometrics,0.023938878070356624,2005,2010
library & information science research,serials review,0.020050996859083223,2005,2010
library & information science research,social science computer review,0.018068917541346294,2005,2010
library & information science research,telecommunications policy,0.0034105727376849146,2005,2010
library & information science research,transinformacao,0.005565953113732076,2005,2010
library and information science,library quarterly,0.016666203722992937,2005,2010
library and information science,library resources & technical services,0.02817792415551645,2005,2010
library and information science,library trends,0.026674633198149503,2005,2010
library and information science,malaysian journal of library & information science,0.003729111385913483,2005,2010
library and information science,mis quarterly,0.001413685296194943,2005,2010
library and information science,online information review,0.005701230493961761,2005,2010
library and information science,portal-libraries and the academy,0.021413718081726,2005,2010
library and information science,profesional de la informacion,0.0043536939485325,2005,2010
library and information science,research evaluation,0.003394734522037752,2005,2010
library and information science,scientometrics,0.008036558561802513,2005,2010
library and information science,serials review,0.007259300982933511,2005,2010
library and information science,social science computer review,0.001635426305613079,2005,2010
library quarterly,library resources & technical services,0.019313082381200473,2005,2010
library quarterly,library trends,0.051583417701732935,2005,2010
library quarterly,malaysian journal of library & information science,0.004381584169467347,2005,2010
library quarterly,mis quarterly,0.017440857880259196,2005,2010
library quarterly,online information review,0.015258286111639414,2005,2010
library quarterly,portal-libraries and the academy,0.0167736132367888,2005,2010
library quarterly,profesional de la informacion,0.005968023011665393,2005,2010
library quarterly,qualitative health research,0.05172022765051039,2005,2010
library quarterly,research evaluation,0.001994351133823977,2005,2010
library quarterly,restaurator-international journal for the preservation of library and archival material,0.0023981298042934722,2005,2010
library quarterly,scientometrics,0.008702090564414271,2005,2010
library quarterly,serials review,0.00142157362155009,2005,2010
library quarterly,social science computer review,0.009607862664109472,2005,2010
library quarterly,telecommunications policy,0.0014508147217850878,2005,2010
library quarterly,transinformacao,0.003551529613607996,2005,2010
library resources & technical services,library trends,0.005519825341137947,2005,2010
library resources & technical services,malaysian journal of library & information science,0.0030866843978674496,2005,2010
library resources & technical services,mis quarterly,0.0017552172202777929,2005,2010
library resources & technical services,online information review,0.006292079584368908,2005,2010
library resources & technical services,portal-libraries and the academy,0.005317410717701411,2005,2010
library resources & technical services,profesional de la informacion,0.00900916987542148,2005,2010
library resources & technical services,qualitative health research,0.003312293486232823,2005,2010
library resources & technical services,restaurator-international journal for the preservation of library and archival material,0.002534107379206222,2005,2010
library resources & technical services,scientometrics,0.0031303871377689318,2005,2010
library resources & technical services,serials review,0.021030505843376807,2005,2010
library resources & technical services,social science computer review,0.0013536857280441158,2005,2010
library trends,malaysian journal of library & information science,0.016071054599845435,2005,2010
library trends,mis quarterly,0.007477094080462583,2005,2010
library trends,online information review,0.03387701037181223,2005,2010
library trends,portal-libraries and the academy,0.015101181301621086,2005,2010
library trends,profesional de la informacion,0.006822824861628822,2005,2010
library trends,qualitative health research,0.06248768542384597,2005,2010
library trends,research evaluation,0.011305013319715855,2005,2010
library trends,restaurator-international journal for the preservation of library and archival material,0.0023989128671075806,2005,2010
library trends,revista espanola de documentacion cientifica,0.005244216319521954,2005,2010
library trends,scientist,0.006955774920969729,2005,2010
library trends,scientometrics,0.02685564147234516,2005,2010
library trends,serials review,0.015642415897542027,2005,2010
library trends,social science computer review,0.019862733179307063,2005,2010
library trends,telecommunications policy,0.00532139100979593,2005,2010
library trends,transinformacao,0.01243441253872314,2005,2010
malaysian journal of library & information science,mis quarterly,0.00185830595178401,2005,2010
malaysian journal of library & information science,online information review,0.029977338203737436,2005,2010
malaysian journal of library & information science,portal-libraries and the academy,0.011259433727776123,2005,2010
malaysian journal of library & information science,profesional de la informacion,0.0057229819101749495,2005,2010
malaysian journal of library & information science,qualitative health research,0.008015619626088466,2005,2010
malaysian journal of library & information science,research evaluation,0.016362201032082777,2005,2010
malaysian journal of library & information science,revista espanola de documentacion cientifica,0.02346051143592623,2005,2010
malaysian journal of library & information science,scientometrics,0.06172778291786965,2005,2010
malaysian journal of library & information science,serials review,0.022265685253241917,2005,2010
malaysian journal of library & information science,social science computer review,0.004299574234244331,2005,2010
malaysian journal of library & information science,telecommunications policy,0.002164159992194509,2005,2010
mis quarterly,mis quarterly executive,0.02773345120897718,2005,2010
mis quarterly,online information review,0.11095919096627331,2005,2010
mis quarterly,portal-libraries and the academy,0.003912689396778227,2005,2010
mis quarterly,profesional de la informacion,0.003977509203265743,2005,2010
mis quarterly,qualitative health research,0.02497412352250973,2005,2010
mis quarterly,research evaluation,0.00507503373929182,2005,2010
mis quarterly,revista espanola de documentacion cientifica,0.0016675779072729043,2005,2010
mis quarterly,scientist,0.0014745509947778565,2005,2010
mis quarterly,scientometrics,0.009266032244767944,2005,2010
mis quarterly,serials review,0.0024116562591532512,2005,2010
mis quarterly,social science computer review,0.031240604363466658,2005,2010
mis quarterly,telecommunications policy,0.04737931069398508,2005,2010
mis quarterly,transinformacao,0.006025061588359007,2005,2010
mis quarterly executive,online information review,0.007456388309383101,2005,2010
mis quarterly executive,qualitative health research,0.004485956596579896,2005,2010
mis quarterly executive,research evaluation,0.0019027816261061215,2005,2010
mis quarterly executive,scientometrics,0.001059898593594638,2005,2010
mis quarterly executive,social science computer review,0.0018333446135300325,2005,2010
mis quarterly executive,telecommunications policy,0.009689409673524453,2005,2010
online information review,portal-libraries and the academy,0.014823098203894965,2005,2010
online information review,profesional de la informacion,0.040831223892734206,2005,2010
online information review,qualitative health research,0.011999329088410731,2005,2010
online information review,research evaluation,0.026152314072497487,2005,2010
online information review,revista espanola de documentacion cientifica,0.016439256154345716,2005,2010
online information review,scientist,0.001982231622779761,2005,2010
online information review,scientometrics,0.0741043181741411,2005,2010
online information review,serials review,0.009725932810255574,2005,2010
online information review,social science computer review,0.026658705095242326,2005,2010
online information review,telecommunications policy,0.030880859862193976,2005,2010
online information review,transinformacao,0.00506216284310335,2005,2010
portal-libraries and the academy,profesional de la informacion,0.005477190521144498,2005,2010
portal-libraries and the academy,qualitative health research,0.010644017171483618,2005,2010
portal-libraries and the academy,restaurator-international journal for the preservation of library and archival material,0.004621887180133109,2005,2010
portal-libraries and the academy,revista espanola de documentacion cientifica,0.010103816820269855,2005,2010
portal-libraries and the academy,scientist,0.004467135561824145,2005,2010
portal-libraries and the academy,scientometrics,0.009039923015001193,2005,2010
portal-libraries and the academy,serials review,0.014612170723579856,2005,2010
portal-libraries and the academy,social science computer review,0.006583864876145382,2005,2010
portal-libraries and the academy,telecommunications policy,0.0006213640082146733,2005,2010
portal-libraries and the academy,zeitschrift fur bibliothekswesen und bibliographie,0.0053966611472043196,2005,2010
profesional de la informacion,qualitative health research,0.0029244194400829078,2005,2010
profesional de la informacion,research evaluation,0.02865401763828021,2005,2010
profesional de la informacion,revista espanola de documentacion cientifica,0.02396613873539961,2005,2010
profesional de la informacion,scientist,0.004541140634373315,2005,2010
profesional de la informacion,scientometrics,0.07980514573761008,2005,2010
profesional de la informacion,serials review,0.007427122068593809,2005,2010
profesional de la informacion,social science computer review,0.010876022419303298,2005,2010
profesional de la informacion,telecommunications policy,0.0075798944734647615,2005,2010
profesional de la informacion,transinformacao,0.009277621493050107,2005,2010
qualitative health research,research evaluation,0.0029643599370526,2005,2010
qualitative health research,scientometrics,0.0026038550874963075,2005,2010
qualitative health research,serials review,0.00048761445262038836,2005,2010
qualitative health research,social science computer review,0.03647126514745542,2005,2010
qualitative health research,telecommunications policy,0.004644681555564319,2005,2010
research evaluation,revista espanola de documentacion cientifica,0.06540546446391986,2005,2010
research evaluation,scientist,0.003540893563759063,2005,2010
research evaluation,scientometrics,0.19064087884463654,2005,2010
research evaluation,serials review,0.00579119891836734,2005,2010
research evaluation,social science computer review,0.003914045887228934,2005,2010
research evaluation,telecommunications policy,0.016745909936607035,2005,2010
research evaluation,transinformacao,0.00542557578756874,2005,2010
revista espanola de documentacion cientifica,scientometrics,0.13011619944716823,2005,2010
revista espanola de documentacion cientifica,serials review,0.011417392516771378,2005,2010
revista espanola de documentacion cientifica,social science computer review,0.0012860951837743116,2005,2010
revista espanola de documentacion cientifica,telecommunications policy,0.0019420404844115381,2005,2010
revista espanola de documentacion cientifica,transinformacao,0.017827606243356588,2005,2010
scientist,scientometrics,0.0009861846616568144,2005,2010
scientist,social science computer review,0.0034116779630069794,2005,2010
scientist,telecommunications policy,0.002575865615362156,2005,2010
scientometrics,serials review,0.014113083357848888,2005,2010
scientometrics,social science computer review,0.007812472277056969,2005,2010
scientometrics,telecommunications policy,0.012208581644687034,2005,2010
scientometrics,transinformacao,0.019140511849943916,2005,2010
serials review,social science computer review,0.0027899321701453017,2005,2010
serials review,telecommunications policy,0.0010532193284643995,2005,2010
serials review,transinformacao,0.027071455489274546,2005,2010
serials review,zeitschrift fur bibliothekswesen und bibliographie,0.018294808692700285,2005,2010
social science computer review,telecommunications policy,0.03132051737775299,2005,2010
social science computer review,transinformacao,0.001742527888113237,2005,2010
african journal of library archives and information science,aslib journal of information management,0.009035669132836635,2010,2015
african journal of library archives and information science,canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,0.008681576127782937,2010,2015
african journal of library archives and information science,college & research libraries,0.014974553802989898,2010,2015
african journal of library archives and information science,electronic library,0.037304035837306106,2010,2015
african journal of library archives and information science,european journal of information systems,0.01974747975521654,2010,2015
african journal of library archives and information science,government information quarterly,0.00817959460925312,2010,2015
african journal of library archives and information science,health information and libraries journal,0.006188955452035776,2010,2015
african journal of library archives and information science,informacao & sociedade-estudos,0.00760208586063928,2010,2015
african journal of library archives and information science,informacios tarsadalom,0.005120233061928471,2010,2015
african journal of library archives and information science,information & management,0.015079527061776767,2010,2015
african journal of library archives and information science,information and organization,0.006006992777192795,2010,2015
african journal of library archives and information science,information development,0.029521434153633258,2010,2015
african journal of library archives and information science,information processing & management,0.006299250404195482,2010,2015
african journal of library archives and information science,information research-an international electronic journal,0.02582112427409898,2010,2015
african journal of library archives and information science,information society,0.00653673894148874,2010,2015
african journal of library archives and information science,information systems journal,0.02077578416551232,2010,2015
african journal of library archives and information science,information systems research,0.012543316571111773,2010,2015
african journal of library archives and information science,information technology & management,0.013029362106163529,2010,2015
african journal of library archives and information science,information technology & people,0.014846197593842024,2010,2015
african journal of library archives and information science,information technology for development,0.009311836166015969,2010,2015
african journal of library archives and information science,international journal of computer-supported collaborative learning,0.005048509426765456,2010,2015
african journal of library archives and information science,international journal of information management,0.02215557171350628,2010,2015
african journal of library archives and information science,investigacion bibliotecologica,0.014995478607620823,2010,2015
african journal of library archives and information science,journal of academic librarianship,0.020190217097589048,2010,2015
african journal of library archives and information science,journal of computer-mediated communication,0.007473979325494727,2010,2015
african journal of library archives and information science,journal of documentation,0.03164724974428541,2010,2015
african journal of library archives and information science,journal of global information management,0.021615704672050266,2010,2015
african journal of library archives and information science,journal of global information technology management,0.006468180819067129,2010,2015
african journal of library archives and information science,journal of health communication,0.014656869009719322,2010,2015
african journal of library archives and information science,journal of information science,0.015670585833703156,2010,2015
african journal of library archives and information science,journal of information technology,0.009865570750190473,2010,2015
african journal of library archives and information science,journal of informetrics,0.005653336848202389,2010,2015
african journal of library archives and information science,journal of knowledge management,0.056033028543372596,2010,2015
african journal of library archives and information science,journal of librarianship and information science,0.017465641852829564,2010,2015
african journal of library archives and information science,journal of management information systems,0.011291906056652841,2010,2015
african journal of library archives and information science,journal of organizational and end user computing,0.011803545358737679,2010,2015
african journal of library archives and information science,journal of scholarly publishing,0.00851071535313609,2010,2015
african journal of library archives and information science,journal of strategic information systems,0.0166147082433962,2010,2015
african journal of library archives and information science,journal of the american medical informatics association,0.002805118062680609,2010,2015
african journal of library archives and information science,journal of the association for information science and technology,0.014264155436174266,2010,2015
african journal of library archives and information science,journal of the association for information systems,0.015909049420479635,2010,2015
african journal of library archives and information science,journal of the medical library association,0.002765910461788805,2010,2015
african journal of library archives and information science,knowledge management research & practice,0.05288301207480992,2010,2015
african journal of library archives and information science,knowledge organization,0.006372831813658245,2010,2015
african journal of library archives and information science,law library journal,0.005242624555589971,2010,2015
african journal of library archives and information science,learned publishing,0.006383036514852066,2010,2015
african journal of library archives and information science,library & information science research,0.022422469603974055,2010,2015
african journal of library archives and information science,library resources & technical services,0.0023064875167449887,2010,2015
african journal of library archives and information science,library trends,0.011166648457692,2010,2015
african journal of library archives and information science,malaysian journal of library & information science,0.019234373642448975,2010,2015
african journal of library archives and information science,mis quarterly,0.015971461425591495,2010,2015
african journal of library archives and information science,online information review,0.010756788567656763,2010,2015
african journal of library archives and information science,portal-libraries and the academy,0.014223601490663101,2010,2015
african journal of library archives and information science,profesional de la informacion,0.008294351208874966,2010,2015
african journal of library archives and information science,qualitative health research,0.014021254551527225,2010,2015
african journal of library archives and information science,research evaluation,0.005569871100842387,2010,2015
african journal of library archives and information science,revista espanola de documentacion cientifica,0.0012029801529929547,2010,2015
african journal of library archives and information science,scientometrics,0.009239297366911429,2010,2015
african journal of library archives and information science,serials review,0.006022275437563144,2010,2015
african journal of library archives and information science,social science computer review,0.006286925849338338,2010,2015
african journal of library archives and information science,telecommunications policy,0.00937898902237616,2010,2015
african journal of library archives and information science,telematics and informatics,0.018579080766678854,2010,2015
african journal of library archives and information science,transinformacao,0.0060438684628715475,2010,2015
aslib journal of information management,canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,0.008886119264810114,2010,2015
aslib journal of information management,college & research libraries,0.022843666405838188,2010,2015
aslib journal of information management,electronic library,0.018704481370499754,2010,2015
aslib journal of information management,european journal of information systems,0.02085907990133526,2010,2015
aslib journal of information management,government information quarterly,0.024624443414212382,2010,2015
aslib journal of information management,health information and libraries journal,0.003959231844966215,2010,2015
aslib journal of information management,informacao & sociedade-estudos,0.004863247224975572,2010,2015
aslib journal of information management,informacios tarsadalom,0.01801548657483435,2010,2015
aslib journal of information management,information & culture,0.0018889455581056834,2010,2015
aslib journal of information management,information & management,0.07506382089113309,2010,2015
aslib journal of information management,information and organization,0.005489751006625986,2010,2015
aslib journal of information management,information development,0.024393913591956418,2010,2015
aslib journal of information management,information processing & management,0.025387679044687708,2010,2015
aslib journal of information management,information research-an international electronic journal,0.03624877343106413,2010,2015
aslib journal of information management,information society,0.015332965149472256,2010,2015
aslib journal of information management,information systems journal,0.034949871772866646,2010,2015
aslib journal of information management,information systems research,0.01658350764396576,2010,2015
aslib journal of information management,information technology & management,0.02763781336401746,2010,2015
aslib journal of information management,information technology & people,0.030273247198504775,2010,2015
aslib journal of information management,information technology and libraries,0.0016512355038155416,2010,2015
aslib journal of information management,information technology for development,0.012658662994072234,2010,2015
aslib journal of information management,international journal of computer-supported collaborative learning,0.012380361739562001,2010,2015
aslib journal of information management,international journal of geographical information science,0.007639410761208811,2010,2015
aslib journal of information management,international journal of information management,0.04088504254040499,2010,2015
aslib journal of information management,investigacion bibliotecologica,0.01199123521204875,2010,2015
aslib journal of information management,journal of academic librarianship,0.02398721779277213,2010,2015
aslib journal of information management,journal of computer-mediated communication,0.03681596552318991,2010,2015
aslib journal of information management,journal of documentation,0.03057491027842454,2010,2015
aslib journal of information management,journal of global information management,0.02659252840129771,2010,2015
aslib journal of information management,journal of global information technology management,0.01737900946945598,2010,2015
aslib journal of information management,journal of health communication,0.0132372296721553,2010,2015
aslib journal of information management,journal of information science,0.033416237975809844,2010,2015
aslib journal of information management,journal of information technology,0.012137030661261712,2010,2015
aslib journal of information management,journal of informetrics,0.03164510153860635,2010,2015
aslib journal of information management,journal of knowledge management,0.04805268131587993,2010,2015
aslib journal of information management,journal of librarianship and information science,0.018908516468795048,2010,2015
aslib journal of information management,journal of management information systems,0.0168553439415546,2010,2015
aslib journal of information management,journal of organizational and end user computing,0.03991257380321335,2010,2015
aslib journal of information management,journal of strategic information systems,0.018108411886222447,2010,2015
aslib journal of information management,journal of the american medical informatics association,0.007850960265133728,2010,2015
aslib journal of information management,journal of the association for information science and technology,0.13003327606255125,2010,2015
aslib journal of information management,journal of the association for information systems,0.014948089443930874,2010,2015
aslib journal of information management,journal of the medical library association,0.005308269318873816,2010,2015
aslib journal of information management,knowledge management research & practice,0.04567131635821612,2010,2015
aslib journal of information management,knowledge organization,0.014269017767501429,2010,2015
aslib journal of information management,learned publishing,0.01633356170232028,2010,2015
aslib journal of information management,library & information science research,0.024590096171944797,2010,2015
aslib journal of information management,library quarterly,0.0031389271892012204,2010,2015
aslib journal of information management,library resources & technical services,0.004426555772013181,2010,2015
aslib journal of information management,library trends,0.003174928163412224,2010,2015
aslib journal of information management,malaysian journal of library & information science,0.029531320520892027,2010,2015
aslib journal of information management,mis quarterly,0.03496603929099707,2010,2015
aslib journal of information management,online information review,0.049316632604589385,2010,2015
aslib journal of information management,portal-libraries and the academy,0.00808817670386162,2010,2015
aslib journal of information management,profesional de la informacion,0.03183664160520956,2010,2015
aslib journal of information management,qualitative health research,0.004606089029397411,2010,2015
aslib journal of information management,research evaluation,0.006532511106892894,2010,2015
aslib journal of information management,revista espanola de documentacion cientifica,0.021548154012436743,2010,2015
aslib journal of information management,scientometrics,0.05448043258505077,2010,2015
aslib journal of information management,serials review,0.010273606427382856,2010,2015
aslib journal of information management,social science computer review,0.028727899957719863,2010,2015
aslib journal of information management,telecommunications policy,0.004124984370206021,2010,2015
aslib journal of information management,telematics and informatics,0.050371920804364805,2010,2015
aslib journal of information management,transinformacao,0.010310442710594243,2010,2015
aslib journal of information management,zeitschrift fur bibliothekswesen und bibliographie,0.009861008022944043,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,college & research libraries,0.014160297231496725,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,electronic library,0.010535007583008689,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,european journal of information systems,0.010161961800224604,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,government information quarterly,0.00561911984917303,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,health information and libraries journal,0.01711834228758624,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,informacao & sociedade-estudos,0.009345329137478037,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,informacios tarsadalom,0.003147179872833919,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information & culture,0.003629841779915562,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information & management,0.0020275315376685863,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information and organization,0.005274616698103283,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information development,0.007560631051179902,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information processing & management,0.030974955782279427,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information research-an international electronic journal,0.05951661889203684,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information society,0.008705326781139788,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information systems journal,0.008040340066792195,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information systems research,0.0043688977992043625,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information technology & management,0.005901051763669639,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information technology & people,0.004562649169514278,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information technology and libraries,0.004759578904624713,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,information technology for development,0.004292679113386102,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,international journal of computer-supported collaborative learning,0.005171824232594704,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,international journal of geographical information science,0.0044678472842867994,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,international journal of information management,0.005761480999984523,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,investigacion bibliotecologica,0.013825582122908587,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of academic librarianship,0.03900295079766871,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of computer-mediated communication,0.009187846341632968,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of documentation,0.0726478589678703,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of global information management,0.0030660493165749923,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of global information technology management,0.0023854220979485784,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of health communication,0.010598737019387898,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of information science,0.0513707369539379,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of information technology,0.006063928208635951,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of informetrics,0.03713751382819511,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of knowledge management,0.010797723374021897,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of librarianship and information science,0.05532836495940259,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of management information systems,0.0049162818342390335,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of organizational and end user computing,0.003109335057754759,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of scholarly publishing,0.005231158765402054,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of strategic information systems,0.004160576157418199,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of the american medical informatics association,0.004525976430694722,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of the association for information science and technology,0.050778685807812925,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of the association for information systems,0.010084166972808322,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,journal of the medical library association,0.008500411631774372,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,knowledge management research & practice,0.008451258134729802,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,knowledge organization,0.04765800981861047,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,law library journal,0.002148272325708458,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,learned publishing,0.009154527839453593,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,library & information science research,0.0580816914668008,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,library and information science,0.009530403126589548,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,library quarterly,0.02714326018006455,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,library resources & technical services,0.018430040786036193,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,library trends,0.018303047718339006,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,malaysian journal of library & information science,0.02679770129348541,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,mis quarterly,0.008071712835574315,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,online information review,0.02130443182616372,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,portal-libraries and the academy,0.01942803591998367,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,profesional de la informacion,0.011652958479290251,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,qualitative health research,0.032609566166135376,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,research evaluation,0.012553025491820784,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,revista espanola de documentacion cientifica,0.017746043412291773,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,scientometrics,0.03790105722302477,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,serials review,0.01110487578389,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,social science computer review,0.003312252099642522,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,telecommunications policy,0.003963333020430751,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,telematics and informatics,0.006525563341404935,2010,2015
canadian journal of information and library science-revue canadienne des sciences de l information et de bibliotheconomie,transinformacao,0.014859590140016742,2010,2015
college & research libraries,electronic library,0.04481200686505608,2010,2015
college & research libraries,european journal of information systems,0.021160964833835217,2010,2015
college & research libraries,government information quarterly,0.014518721635429463,2010,2015
college & research libraries,health information and libraries journal,0.011987393632536494,2010,2015
college & research libraries,informacao & sociedade-estudos,0.005579805694461569,2010,2015
college & research libraries,informacios tarsadalom,0.01670296291462907,2010,2015
college & research libraries,information & culture,0.0012040365320243544,2010,2015
college & research libraries,information & management,0.025940916243113784,2010,2015
college & research libraries,information and organization,0.0066485428323383,2010,2015
college & research libraries,information development,0.01304107397021264,2010,2015
college & research libraries,information processing & management,0.015411819826167883,2010,2015
college & research libraries,information research-an international electronic journal,0.03451186705019013,2010,2015
